Brand,2G,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,Display Type,Display Size,PPI,Body Ratio,OS,Battery Capacity,Price,CPU,Ratio,Pixel,WLAN,Colors,Sensors,Bluetooth,GPU,LoudSpeaker,3.5mm Jack,Chipset,Network,Card Slot,RAM,Storage
Asus,True,True,True,False,2017.0,Available,170.0,154.3,77.0,8.0,AMOLED,5.5,401.0,16:9,Android,5000.0,352.0,Octa-core 2.0 GHz Cortex-A53,16:9,401.0,Wifi,"Navy Black, Glacier Silver, Rose Gold",,4.2,Adreno 506,True,True,Qualcomm MSM8953 Snapdragon 625 (14 nm),GSM / HSPA / LTE,True,3GB,32GB
Asus,True,True,False,False,2016.0,Available,270.0,188.0,101.4,8.9,IPS LCD,6.9,172.0,16:9,Android,3480.0,132.0,Quad-core,16:9,172.0,Wifi,"Glacier Grey, Pearl White",,4.0,No,True,True,,GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2016.0,Discontinued,320.0,205.4,136.4,7.6,IPS LCD,7.9,324.0,4:3,Android,4680.0,308.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),4:3,324.0,Wifi,Black,,4.1,Adreno 510,True,True,Qualcomm MSM8956 Snapdragon 650,GSM / HSPA / LTE,True,4GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,150.0,143.7,70.9,11.3,IPS LCD,5.0,294.0,16:9,Android,2600.0,143.0,Quad-core 1.0 GHz Cortex-A53,16:9,294.0,Wifi,"Glacier Gray, Sheer Gold, Silver Blue, Glamour Red, Charcoal Black, Pearl White",,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2016.0,Discontinued,175.0,151.4,76.2,8.3,IPS LCD,5.5,401.0,16:9,Android,4100.0,209.00000000000003,Octa-core 1.4 GHz Cortex-A53,16:9,401.0,Wifi,"Titanium Gray, Glacier Silver, Rose Pink, Sand Gold",,4.1,Adreno 505,True,True,Qualcomm MSM8937 Snapdragon 430 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,151.0,151.5,76.7,7.8,IPS LCD,5.5,401.0,16:9,Android,3000.0,308.0,Octa-core 2.0 GHz Cortex-A53,16:9,401.0,Wifi,Shimmer Gold,,4.2,Adreno 506,True,True,Qualcomm MSM8953 Snapdragon 625 (14 nm),GSM / HSPA / LTE,True,4GB,64GB
Asus,True,False,True,False,2016.0,Discontinued,490.0,242.3,166.1,7.1,IPS LCD,9.7,264.0,4:3,Android,7800.0,330.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),4:3,264.0,Wifi,Gray,,4.2,Adreno 510,True,True,Qualcomm MSM8956 Snapdragon 650,LTE,True,3GB,32GB
Asus,True,False,False,False,2016.0,Discontinued,48.0,45.0,45.0,10.8,AMOLED,1.39,287.0,,Android,341.0,253.00000000000003,Quad-core 1.1 GHz Cortex-A7,,287.0,Wifi,"Gunmetal, Silver, Rose gold",MP3 playerVoice dial/commands,4.1,Adreno 304,True,True,Qualcomm MSM8909W Snapdragon Wear 2100,No cellular connectivity,True,,4GB
Asus,True,False,False,False,2016.0,Discontinued,430.0,240.5,163.7,7.2,IPS LCD,9.7,264.0,4:3,Android,5900.0,374.00000000000006,Hexa-core (2x2.1 GHz Cortex-A72 & 4x1.7 GHz Cortex-A53),4:3,264.0,Wifi,"Silver, Grey",,4.2,PowerVR GX6250,True,True,Mediatek MT8176,No cellular connectivity,True,4GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,148.0,149.5,73.7,8.6,IPS LCD,5.2,282.0,16:9,Android,4130.0,253.00000000000003,Quad-core 1.25 GHz Cortex-A53,16:9,282.0,Wifi,"Titanium Grey, Glacier Silver, Sand Gold",,4.0,Mali-T720MP2,True,True,Mediatek MT6737M (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2016.0,Discontinued,150.0,149.0,76.0,7.9,IPS LCD,5.5,401.0,16:9,Android,3000.0,176.0,Octa-core 1.4 GHz Cortex-A53,16:9,401.0,Wifi,"Sand Gold, Glacier Silver",,4.2,Adreno 505,True,True,Qualcomm MSM8937 Snapdragon 430 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2016.0,Discontinued,144.0,146.9,74.0,7.7,Super IPS+,5.2,424.0,16:9,Android,2600.0,308.0,Octa-core 2.0 GHz Cortex-A53,16:9,424.0,Wifi,"Sapphire Black, Moonlight White, Shimmer Gold",,4.2,Adreno 506,True,True,Qualcomm MSM8953 Snapdragon 625 (14 nm),GSM / HSPA / LTE,True,3GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,158.4,149.5,73.7,8.6,IPS LCD,5.2,282.0,16:9,Android,4100.0,231.00000000000003,Quad-core 1.3 GHz Cortex-A53,16:9,282.0,Wifi,"Gold, silver, gray, rose gold",,4.0,Mali-T720MP2,True,True,Mediatek MT6737 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,False,True,False,2016.0,Discontinued,320.1,,,,IPS LCD,7.9,324.0,4:3,Android,4680.0,,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),4:3,324.0,Wifi,Black,,4.0,Adreno 510,True,True,Qualcomm MSM8956 Snapdragon 650,LTE,True,2GB,16GB
Asus,True,True,True,False,2016.0,Discontinued,233.0,186.4,93.9,6.8,IPS LCD,6.8,324.0,16:9,Android,4600.0,330.0,Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),16:9,324.0,Wifi,"Glacier Silver, Titanium Gray, Metallic Pink",,4.2,Adreno 510,True,True,Qualcomm MSM8976 Snapdragon 652 (28 nm),GSM / HSPA / LTE,True,3GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,170.0,156.4,77.4,7.5,Super AMOLED,5.7,386.0,16:9,Android,3000.0,253.00000000000003,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)Quad-core (2x2.4 GHz Kryo & 2x2.0 GHz Kryo),16:9,386.0,Wifi,"Glacier Silver, Titanium Gray, Shimmer Gold",,4.2,Adreno 530,True,True,Qualcomm MSM8996 Snapdragon 820 (14 nm)Qualcomm MSM8996 Snapdragon 821 (14 nm),GSM / HSPA / LTE,True,4GB,64GB
Asus,True,True,True,False,2016.0,Discontinued,155.0,152.6,77.4,7.7,Super IPS+,5.5,401.0,16:9,Android,3000.0,363.00000000000006,Octa-core 2.0 GHz Cortex-A53,16:9,401.0,Wifi,"Sapphire Black, Moonlight White, Shimmer Gold",,4.2,Adreno 506,True,True,Qualcomm MSM8953 Snapdragon 625 (14 nm),GSM / HSPA / LTE,True,3GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,202.0,156.0,77.5,10.6,IPS LCD,5.5,267.0,16:9,Android,5000.0,187.00000000000003,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,267.0,Wifi,"Black, White, Orange, Blue",,4.0,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
Asus,True,True,True,False,2016.0,Discontinued,135.0,136.5,66.7,11.2,IPS LCD,4.5,218.0,16:9,Android,2070.0,121.00000000000001,Quad-core 1.2 GHz Cortex-A53,16:9,218.0,Wifi,"Glacier Grey/Silver, Blue/Sheer Gold, Charcoal Black, Pearl White, Glamor Red, Lemon Yellow",,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
Asus,True,True,False,False,2016.0,Discontinued,125.0,136.5,66.7,11.2,IPS LCD,4.5,218.0,16:9,Android,2070.0,99.00000000000001,Quad-core 1.2 GHz Cortex-A7,16:9,218.0,Wifi,"Lemon Yellow, Charcoal Black, Pearl White, Glacier Gray, Sheer Gold, Glamour Red, Silver Blue",,4.0,Adreno 302,True,True,Qualcomm MSM8212 Snapdragon 200 (28 nm),GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2016.0,Discontinued,160.0,151.0,76.9,10.7,IPS LCD,5.5,267.0,16:9,Android,3010.0,165.0,Quad-core 1.6 GHz Cortex-A7,16:9,267.0,Wifi,"Charcoal Black, Pearl White, Lake Blue, Glacier Gray, Sheer Gold, Glamour Red, Floral Pink, Silver Blue",,4.0,Adreno 305,True,True,Qualcomm MSM8928 Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2016.0,Discontinued,153.0,146.0,73.0,9.9,IPS LCD,5.0,294.0,16:9,Android,2500.0,121.00000000000001,Quad-core 1.2 GHz Cortex-A53,16:9,294.0,Wifi,"Black, White",,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,False,False,2015.0,Discontinued,133.5,135.0,67.0,10.1,IPS LCD,4.5,218.0,16:9,Android,1600.0,77.0,Quad-core 1.3 GHz Cortex-A7,16:9,218.0,Wifi,"Charcoal Black, Pearl White, Rouge Pink, Flash Blue",,4.0,Mali-400MP2,True,True,Mediatek MT6580M (28 nm),GSM / HSPA,True,1GB,8GB
Asus,True,True,False,False,2016.0,Discontinued,140.0,144.5,71.0,10.0,IPS LCD,5.0,294.0,16:9,Android,2070.0,176.0,Quad-core 1.3 GHz Cortex-A7,16:9,294.0,Wifi,"Rosa, Azul, Yellow",,4.0,Mali-400MP2,True,True,Mediatek MT6580 (28 nm),GSM / HSPA,True,2GB,16GB
Asus,True,False,False,False,2015.0,Discontinued,,49.6,40.7,10.9,AMOLED,1.63,278.0,,Android,400.0,165.0,Quad-core 1.2 GHz Cortex-A7,,278.0,Wifi,"Gunmetal, Silver, Rose gold",MP3 playerVoice dial/commands,4.1,Adreno 305,True,True,Qualcomm MSM8926 Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
Asus,True,False,False,False,2015.0,Discontinued,,45.2,37.2,11.8,AMOLED,1.45,273.0,,Android,300.0,165.0,Quad-core 1.2 GHz Cortex-A7,,273.0,Wifi,"Gunmetal, Silver, Rose gold",MP3 playerVoice dial/commands,4.1,Adreno 305,True,True,Qualcomm MSM8926 Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
Asus,True,False,False,False,2014.0,Discontinued,75.0,51.0,39.9,9.4,AMOLED,1.63,278.0,,Android,370.0,110.00000000000001,Quad-core 1.2 GHz Cortex-A7,,278.0,No,Silver/Rose gold,MP3 playerVoice dial/commands,4.0,Adreno 305,True,True,Qualcomm MSM8926 Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
Asus,True,True,True,False,2015.0,Discontinued,170.1,152.4,77.2,10.9,IPS LCD,5.5,401.0,16:9,Android,3000.0,198.00000000000003,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,401.0,Wifi,Silver,,4.1,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,3GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,185.0,158.9,78.8,12.0,IPS LCD,5.5,401.0,16:9,Android,3000.0,275.0,Quad-core 2.5 GHz,16:9,401.0,Wifi,"Pure Black, Ceramic White",,4.0,PowerVR G6430,True,True,Intel Atom Z3590,GSM / HSPA / LTE,True,4GB,32GB
Asus,True,False,False,False,2016.0,Discontinued,350.0,209.0,123.0,8.5,IPS LCD,8.0,189.0,16:10,Android,4000.0,,,16:10,189.0,Wifi,"Dark Gray, Pearl White, Rose Gold",,4.0,Mali-T720MP2,True,True,Mediatek MT8163 (28 nm),No cellular connectivity,True,1GB,8GB
Asus,True,False,False,False,2016.0,Discontinued,490.0,251.6,172.0,7.9,IPS LCD,10.1,149.0,16:10,Android,4890.0,,Quad-core 1.5 GHz Cortex-A53,16:10,149.0,Wifi,"Dark Gray, Pearl White, Rose Gold",,4.0,Mali-T720MP2,True,True,Mediatek MT8163 (28 nm),No cellular connectivity,True,2GB,16GB
Asus,True,False,False,False,2015.0,Discontinued,510.0,251.6,172.0,7.9,IPS LCD,10.1,149.0,16:10,Android,4890.0,176.0,Quad-core,16:10,149.0,Wifi,"Black, White, Aurora Metallic",,4.0,Mali-450MP4,True,True,Intel Atom x3-C3200,No cellular connectivity,True,2GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,135.0,144.5,71.0,10.0,IPS LCD,5.0,294.0,16:9,Android,2070.0,143.0,Quad-core 1.3 GHz Cortex-A7,16:9,294.0,Wifi,"Black, White, Red",,4.0,Mali-400MP2,True,True,Mediatek MT6580 (28 nm),GSM / HSPA,True,2GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,202.0,156.0,77.5,10.6,IPS LCD,5.5,267.0,16:9,Android,5000.0,187.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,267.0,Wifi,"Black, White",,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,2GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,170.0,152.5,77.2,10.9,IPS LCD,5.5,401.0,16:9,Android,3000.0,385.00000000000006,Quad-core 2.3 GHzQuad-core 1.8 GHzQuad-core 2.5 GHz,16:9,401.0,Wifi,"White, Pink, PurpleSilver Polygon/Carbon Night (Black) - Special Edition",,4.0,PowerVR G6430,True,True,Intel Atom Z3580Intel Atom Z3560Intel Atom Z3590,GSM / HSPA / LTE,True,4GB,64GB
Asus,True,True,True,False,2015.0,Discontinued,190.0,164.6,84.0,10.6,IPS LCD,6.0,367.0,16:9,Android,3000.0,297.0,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),16:9,367.0,Wifi,"Glacier Gray, Sheer Gold, Glamour Red",,4.1,Adreno 405,True,True,Qualcomm MSM8939v2 Snapdragon 616 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,190.0,164.6,84.0,10.6,IPS LCD,6.0,245.0,16:9,Android,3000.0,341.0,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,245.0,Wifi,"Glacier Gray, Sheer Gold, Glamour Red",,4.1,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,170.0,152.5,77.2,10.8,IPS LCD,5.5,267.0,16:9,Android,3000.0,242.00000000000003,Quad-core 1.2 GHz Cortex-A53Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,267.0,Wifi,"Black, White, Red, Silver, Gold",,4.0,Adreno 306Adreno 405,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm)Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,False,False,2015.0,Discontinued,140.0,143.7,71.5,10.5,TFT,5.0,294.0,16:9,Android,2040.0,220.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,294.0,Wifi,"Black, Ceramic White, Silver, Sheer Gold, Glamour Red",,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA,True,2GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,140.0,143.7,71.5,10.5,TFT,5.0,294.0,16:9,Android,2400.0,231.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,294.0,Wifi,Black/Ceramic White/Silver/Purple/Aqua Blue/Sheer Gold/Glamour Red,,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,2GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,272.0,189.0,110.9,8.7,IPS LCD,7.0,216.0,16:10,Android,3500.0,176.0,Quad-core,16:10,216.0,Wifi,"Black, White, Aurora Metallic",,4.0,Mali-450MP4,True,True,Intel Atom x3-C3230,GSM / HSPA,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,155.1,148.1,71.4,10.9,IPS LCD,5.0,294.0,16:9,Android,2500.0,121.00000000000001,Dual-core 1.6 GHz,16:9,294.0,Wifi,"Charcoal Black, Pearl White",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2560,GSM / HSPA / LTE,True,1GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,156.0,151.8,75.5,8.1,IPS LCD,5.5,401.0,16:9,Android,3030.0,330.0,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,401.0,Wifi,"Rose Gold, White",,4.1,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,3GB,32GB
Asus,True,False,False,False,2015.0,Discontinued,298.0,203.2,134.5,6.6,IPS LCD,8.0,320.0,4:3,Android,3950.0,,Quad-core,4:3,320.0,Wifi,"Black, White",,4.1,PowerVR G6430,True,True,Intel Atom Z3560 or Z3580,No cellular connectivity,True,2GB,16GB
Asus,True,False,False,False,2015.0,Discontinued,317.0,203.2,134.5,6.9,IPS LCD,8.0,320.0,4:3,Android,4000.0,,Quad-core,4:3,320.0,Wifi,"Black, White",,4.1,PowerVR G6430,True,True,Intel Atom Z3530,No cellular connectivity,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,350.0,209.0,123.0,8.5,IPS LCD,8.0,189.0,16:10,Android,4000.0,308.0,Octa-core (4x Cortex-A53 & 4x Cortex-A53)Octa-core,16:10,189.0,Wifi,"Black, White, Aurora Metallic",,4.0,Adreno 306Adreno 405,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm)Qualcomm MSM8929 Snapdragon 415 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
Asus,True,False,False,False,2015.0,Discontinued,350.0,209.0,123.0,8.5,IPS LCD,8.0,189.0,16:10,Android,4000.0,,Quad-core,16:10,189.0,Wifi,"Black, White, Aurora Metallic",,4.0,Mali-450MP4,True,True,Intel Atom x3-C3200,No cellular connectivity,True,1GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,275.0,189.0,108.0,9.5,IPS LCD,7.0,170.0,16:9,Android,3500.0,,Quad-core Cortex-A7,16:9,170.0,Wifi,"Black, White",,4.0,Mali-400MP2,True,True,Mediatek MT8382V/W (28 nm),GSM / HSPA,True,1GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,265.0,189.0,108.0,8.4,IPS LCD,7.0,170.0,16:9,Android,3450.0,154.0,Quad-core,16:9,170.0,Wifi,"Black, White, Red, Aurora Metallic",,4.0,Mali-450MP4,True,True,Intel Atom x3-C3200,GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,170.0,156.5,77.2,10.8,IPS LCD,5.5,403.0,16:9,Android,3000.0,308.0,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,403.0,Wifi,"Pure White, Chic Pink, Aqua Blue",,4.0,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,155.0,148.1,71.5,10.9,IPS LCD,5.0,294.0,16:9,Android,2500.0,198.00000000000003,Dual-core 1.6 GHz,16:9,294.0,Wifi,"Charcoal Black, Pearl White, Cherry Red",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2560,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,170.0,152.5,77.2,10.9,IPS LCD,5.5,267.0,16:9,Android,3000.0,275.0,Quad-core 1.8 GHz,16:9,267.0,Wifi,"Osmium Black, Glamor Red, Ceramic White",,4.0,PowerVR G6430,True,True,Intel Atom Z3560,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,170.0,152.5,77.2,10.9,IPS LCD,5.5,401.0,16:9,Android,3000.0,330.0,Quad-core 2.3 GHz (4 GB RAM model)Quad-core 1.8 GHz (2 GB RAM model),16:9,401.0,Wifi,"Osmium Black, Sheer Gold, Glacier Gray, Glamor Red, Ceramic White",,4.0,PowerVR G6430,True,True,Intel Atom Z3580 (4 GB RAM model)Intel Atom Z3560 (2 GB RAM model),GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2015.0,Discontinued,299.0,194.3,108.9,9.8,IPS LCD,7.0,216.0,16:10,Android,3950.0,242.00000000000003,Quad-core 1.33 GHz,16:10,216.0,Wifi,"Black, White",,4.0,PowerVR G6430,True,True,Intel Atom Z3530,GSM / HSPA / LTE,True,2GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,150.0,136.5,67.0,10.9,IPS LCD,4.5,218.0,16:9,Android,2100.0,99.00000000000001,Dual-core 1.2 GHz,16:9,218.0,Wifi,"Charcoal Black, Pearl White, Cherry Red",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2520,GSM / HSPA,True,1GB,8GB
Asus,True,True,False,False,2015.0,Discontinued,280.0,196.0,110.6,7.9,IPS LCD,7.0,170.0,16:9,Android,3950.0,176.0,Dual-core 1.2 GHz,16:9,170.0,Wifi,"Black, White, Gold, Red",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2520,GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2015.0,Discontinued,185.0,158.9,78.8,12.0,IPS LCD,5.5,403.0,16:9,Android,3000.0,440.00000000000006,Quad-core 2.3 GHz,16:9,403.0,Wifi,"Meteorite black, Glacier white",,4.0,PowerVR G6430,True,True,Intel Atom Z3580,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,True,True,False,2014.0,Discontinued,140.0,146.0,73.0,9.9,IPS LCD,5.0,294.0,16:9,Android,2500.0,88.0,Quad-core 1.5 GHz Cortex-A53,16:9,294.0,Wifi,"Black, White, Red, Gold",,4.0,Mali-T760MP2,True,True,Mediatek MT6732 (28 nm),GSM / LTE,True,2GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,160.0,148.2,72.8,10.8,IPS LCD,5.0,220.0,16:9,Android,2500.0,110.00000000000001,Dual-core 1.2 GHz,16:9,220.0,Wifi,"Charcoal Black, Pearl White, Cherry Red",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2520,GSM / HSPA,True,1GB,1GB
Asus,True,False,False,False,2014.0,Discontinued,525.0,256.0,174.0,9.9,IPS LCD,10.1,149.0,16:10,Android,5000.0,220.00000000000003,Quad-core 1.4 GHz Krait,16:10,149.0,Wifi,"White, Black",,4.0,Adreno 320,True,True,Qualcomm Snapdragon S4 Pro,No cellular connectivity,True,1GB,8GB
Asus,True,True,True,False,2014.0,Discontinued,148.8,132.1,66.3,12.7,IPS+ LCD,4.5,218.0,16:9,Android,2060.0,176.0,Dual-core 1.6 GHz,16:9,218.0,Wifi,Black,,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2560,GSM / HSPA / LTE,True,1GB,8GB
Asus,True,True,True,False,2014.0,Discontinued,279.0,200.0,114.4,8.3,IPS LCD,7.0,323.0,16:10,Android,3950.0,264.0,Quad-core 1.83 GHz,16:10,323.0,Wifi,"Burgundy Red, Champagne Gold,Gentle Black",,4.0,PowerVR G6430,True,True,Intel Atom Z3560,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,False,False,False,2014.0,Discontinued,269.0,200.0,114.4,8.3,IPS LCD,7.0,323.0,16:10,Android,3950.0,264.0,Quad-core 1.83 GHz,16:10,323.0,Wifi,"Burgundy Red, Champagne Gold,Gentle Black",,4.0,PowerVR G6430,True,True,Intel Atom Z3560,No cellular connectivity,True,2GB,16GB
Asus,True,True,True,False,2014.0,Discontinued,145.0,148.2,72.8,10.3,IPS LCD,5.0,294.0,16:9,Android,2110.0,231.00000000000003,Quad-core 1.2 GHz Cortex-A7,16:9,294.0,Wifi,"Charcoal Black, Pearl White, Cherry Red, Champagne Gold, Twilight Purple",,4.0,Adreno 305,True,True,Qualcomm MSM8926 Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,134.0,136.8,67.9,11.3,IPS LCD,4.5,218.0,16:9,Android,1750.0,110.00000000000001,Dual-core 1.2 GHz,16:9,218.0,Wifi,"Charcoal Black, Pearl White, Cherry Red, Sky Blue, Solar Yellow",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2520,GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2014.0,Discontinued,299.0,213.0,123.0,7.5,IPS LCD,8.0,283.0,16:10,Android,4000.0,264.0,Quad-core 2.3 GHz,16:10,283.0,Wifi,"White, Pink, Blue",,4.0,PowerVR G6430,True,True,Intel Atom Z3580,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,False,False,False,2014.0,Discontinued,320.0,211.7,124.9,8.3,IPS LCD,8.0,189.0,16:10,Android,4000.0,165.0,Quad-core 1.33 GHz,16:10,189.0,Wifi,"Black, White, Purple, Gold",,4.0,Intel Gen 7 (Ivy Bridge),True,True,Intel Atom Z3745,No cellular connectivity,True,1GB,16GB
Asus,True,False,False,False,2014.0,Discontinued,295.0,189.3,113.7,9.6,IPS LCD,7.0,216.0,16:10,Android,3950.0,143.0,Quad-core 1.86 GHz,16:10,216.0,Wifi,"Black, White, Red, Blue, Yellow",,4.0,Intel Gen 7 (Ivy Bridge),True,True,Intel Atom Z3745,No cellular connectivity,True,1GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,328.0,214.0,120.0,8.9,IPS LCD,8.0,189.0,16:10,Android,,220.00000000000003,Quad-core 1.33 GHz,16:10,189.0,Wifi,"Black, White, Red, Gold",,4.0,PowerVR G6430,True,True,Intel Atom Z3530,GSM / HSPA,True,1GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,299.0,194.3,108.9,9.8,IPS LCD,7.0,216.0,16:10,Android,,143.0,Quad-core 1.33 GHz,16:10,216.0,Wifi,"Black, White, Red, Gold",,4.0,PowerVR G6430,True,True,Intel Atom Z3530,GSM / HSPA,True,1GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,299.0,194.3,108.9,9.8,IPS LCD,7.0,216.0,16:10,Android,,231.00000000000003,Quad-core 1.83 GHz,16:10,216.0,Wifi,"Black, White, Red, Gold",,4.0,PowerVR G6430,True,True,Intel Atom Z3560,GSM / HSPA,True,1GB,8GB
Asus,True,True,True,False,2014.0,Discontinued,595.0,257.4,178.4,9.9,IPS LCD,10.1,224.0,16:10,Android,6600.0,440.00000000000006,Quad-core 1.86 GHz,16:10,224.0,Wifi,"Blue, Gold",,4.0,Intel Gen 7 (Ivy Bridge),True,True,Intel Atom Z3745,GSM / HSPA / LTE,True,2GB,16GB
Asus,True,False,False,False,2014.0,Discontinued,550.0,257.5,178.4,9.9,IPS LCD,10.1,149.0,16:10,Android,5000.0,242.00000000000003,Quad-core 1.86 GHz,16:10,149.0,Wifi,"Black, White",,4.0,Intel Gen 7 (Ivy Bridge),True,True,Intel Atom Z3745,No cellular connectivity,True,1GB,8GB
Asus,True,True,False,False,2014.0,Discontinued,290.0,192.0,110.0,10.7,IPS LCD,7.0,170.0,16:9,Android,3910.0,110.00000000000001,Dual-core 1.2 GHz,16:9,170.0,Wifi,"Black, White, Red, Blue (Dual SIM)/ White (Single SIM)",,4.0,PowerVR SGX544MP2,True,True,Intel Atom Z2520,GSM / HSPA,True,1GB,4GB
